x,y,f
0.72404,-1.96525,3244.73
0.72404,-1.75838,1546.51
0.72404,-1.55152,692.232
0.72404,-1.34465,289.414
0.72404,-1.13778,110.317
0.72404,-0.930909,40.9079
0.72404,-0.72404,15.9831
0.72404,-0.517172,8.73878
0.72404,-0.310303,5.63949
0.72404,-0.103434,6.95285
0.72404,0.103434,4.81533
0.72404,0.310303,5.31211
0.72404,0.517172,3.35859
0.72404,0.72404,6.41813
0.72404,0.930909,4.8267
0.72404,1.13778,4.60525
0.72404,1.34465,10.5752
0.72404,1.55152,28.146
0.72404,1.75838,98.3924
0.72404,1.96525,290.049
0.72404,2.17212,765.714
0.72404,2.37899,1810.36
0.72404,2.58586,3922.93
0.72404,2.79273,7918.6
0.72404,2.9996,15068.8
0.72404,3.20646,27294.1
0.72404,3.41333,47380.6
0.72404,3.6202,79316.8
0.72404,3.82707,128614
0.72404,4.03394,202773
0.72404,4.24081,311826
0.72404,4.44768,468959
0.72404,4.65455,691265
0.72404,4.86141,1.00062e+06
0.72404,5.06828,1.42469e+06
0.72404,5.27515,1.99812e+06
0.72404,5.48202,2.76385e+06
0.72404,5.68889,3.77463e+06
0.72404,5.89576,5.09477e+06
0.72404,6.10263,6.80203e+06
0.72404,6.30949,8.98984e+06
0.72404,6.51636,1.17697e+07
0.72404,6.72323,1.52738e+07
0.72404,6.9301,1.96581e+07
0.72404,7.13697,2.51057e+07
0.72404,7.34384,3.18302e+07
0.72404,7.55071,4.008e+07
0.72404,7.75758,5.01422e+07
0.72404,7.96444,6.23479e+07
0.72404,8.17131,7.7077e+07
0.72404,8.37818,9.4764e+07
0.72404,8.58505,1.15904e+08
0.72404,8.79192,1.41059e+08
0.72404,8.99879,1.70865e+08
0.72404,9.20566,2.06042e+08
0.72404,9.41253,2.47397e+08
0.72404,9.61939,2.95838e+08
0.72404,9.82626,3.52382e+08
0.72404,10.0331,4.18163e+08
0.72404,10.24,4.94444e+08
0.930909,-10.24,7.30569e+08
0.930909,-10.0331,6.22898e+08
0.930909,-9.82626,5.29377e+08
0.930909,-9.61939,4.4838e+08
0.930909,-9.41253,3.78443e+08
0.930909,-9.20566,3.18243e+08
0.930909,-8.99879,2.66596e+08
0.930909,-8.79192,2.22437e+08
0.930909,-8.58505,1.84816e+08
0.930909,-8.37818,1.52886e+08
0.930909,-8.17131,1.25891e+08
0.930909,-7.96444,1.03163e+08
0.930909,-7.75758,8.41106e+07
0.930909,-7.55071,6.82112e+07
0.930909,-7.34384,5.50069e+07
0.930909,-7.13697,4.4096e+07
0.930909,-6.9301,3.51284e+07
0.930909,-6.72323,2.77993e+07
0.930909,-6.51636,2.18451e+07
0.930909,-6.30949,1.70385e+07
0.930909,-6.10263,1.31844e+07
0.930909,-5.89576,1.01161e+07
0.930909,-5.68889,7.69208e+06
0.930909,-5.48202,5.79262e+06
0.930909,-5.27515,4.31722e+06
0.930909,-5.06828,3.18196e+06
0.930909,-4.86141,2.31723e+06
0.930909,-4.65455,1.66575e+06
0.930909,-4.44768,1.18072e+06
0.930909,-4.24081,824222
0.930909,-4.03394,565859
0.930909,-3.82707,381470
0.930909,-3.6202,252070
0.930909,-3.41333,162932
0.930909,-3.20646,102780
0.930909,-2.9996,63104.8
0.930909,-2.79273,37595
0.930909,-2.58586,21661.6
0.930909,-2.37899,12020.1
0.930909,-2.17212,6394.43
0.930909,-1.96525,3249.67
0.930909,-1.75838,1572.84
0.930909,-1.55152,720.459
0.930909,-1.34465,312.224
0.930909,-1.13778,130.198
0.930909,-0.930909,56.3273
0.930909,-0.72404,24.9579
0.930909,-0.517172,14.9796
0.930909,-0.310303,8.09142
0.930909,-0.103434,7.44738
0.930909,0.103434,6.77102
0.930909,0.310303,2.80801
0.930909,0.517172,0.737319
0.930909,0.72404,4.8267
0.930909,0.930909,0.345289
0.930909,1.13778,2.67639
0.930909,1.34465,6.47919
0.930909,1.55152,18.2669
0.930909,1.75838,69.4757
0.930909,1.96525,224.067
0.930909,2.17212,632.167
0.930909,2.37899,1560.11
0.930909,2.58586,3480.6
0.930909,2.79273,7184.07
0.930909,2.9996,13897.1
0.930909,3.20646,25486.7
0.930909,3.41333,44685.9
0.930909,3.6202,75398.3
0.930909,3.82707,123045
0.930909,4.03394,195021
0.930909,4.24081,301220
0.930909,4.44768,454684
0.930909,4.65455,672327
0.930909,4.86141,975819
0.930909,5.06828,1.3926e+06
0.930909,5.27515,1.95706e+06
0.930909,5.48202,2.71182e+06
0.930909,5.68889,3.7093e+06
0.930909,5.89576,5.01344e+06
0.930909,6.10263,6.70158e+06
0.930909,6.30949,8.86666e+06
0.930909,6.51636,1.16197e+07
0.930909,6.72323,1.50922e+07
0.930909,6.9301,1.94397e+07
0.930909,7.13697,2.48445e+07
0.930909,7.34384,3.15194e+07
0.930909,7.55071,3.97119e+07
0.930909,7.75758,4.97084e+07
0.930909,7.96444,6.18389e+07
0.930909,8.17131,7.64823e+07
0.930909,8.37818,9.40719e+07
0.930909,8.58505,1.15101e+08
0.930909,8.79192,1.40132e+08
0.930909,8.99879,1.69798e+08
0.930909,9.20566,2.04817e+08
0.930909,9.41253,2.45996e+08
0.930909,9.61939,2.9424e+08
0.930909,9.82626,3.50564e+08
0.930909,10.0331,4.16101e+08
0.930909,10.24,4.92112e+08
1.13778,-10.24,7.28259e+08
1.13778,-10.0331,6.20858e+08
1.13778,-9.82626,5.27579e+08
1.13778,-9.61939,4.46801e+08
1.13778,-9.41253,3.77058e+08
1.13778,-9.20566,3.17034e+08
1.13778,-8.99879,2.65543e+08
1.13778,-8.79192,2.21523e+08
1.13778,-8.58505,1.84026e+08
1.13778,-8.37818,1.52205e+08
1.13778,-8.17131,1.25307e+08
1.13778,-7.96444,1.02664e+08
1.13778,-7.75758,8.36854e+07
1.13778,-7.55071,6.7851e+07
1.13778,-7.34384,5.47031e+07
1.13778,-7.13697,4.38413e+07
1.13778,-6.9301,3.49158e+07
1.13778,-6.72323,2.7623e+07
1.13778,-6.51636,2.16999e+07
1.13778,-6.30949,1.69196e+07
1.13778,-6.10263,1.30878e+07
1.13778,-5.89576,1.00382e+07
1.13778,-5.68889,7.62977e+06
1.13778,-5.48202,5.74325e+06
1.13778,-5.27515,4.27851e+06
1.13778,-5.06828,3.15194e+06
1.13778,-4.86141,2.29424e+06
1.13778,-4.65455,1.64838e+06
1.13778,-4.44768,1.1678e+06
1.13778,-4.24081,814788
1.13778,-4.03394,559107
1.13778,-3.82707,376753
1.13778,-3.6202,248871
1.13778,-3.41333,160843
1.13778,-3.20646,101482
1.13778,-2.9996,62352.8
1.13778,-2.79273,37205.2
1.13778,-2.58586,21498.8
1.13778,-2.37899,11992.7
1.13778,-2.17212,6442.33
1.13778,-1.96525,3325.7
1.13778,-1.75838,1652.7
1.13778,-1.55152,795.44
1.13778,-1.34465,373.923
1.13778,-1.13778,179.151
1.13778,-0.930909,91.306
1.13778,-0.72404,53.5265
1.13778,-0.517172,34.5901
1.13778,-0.310303,23.6419
1.13778,-0.103434,19.3321
1.13778,0.103434,15.4331
1.13778,0.310303,11.1823
1.13778,0.517172,6.06135
1.13778,0.72404,4.60525
1.13778,0.930909,2.67639
1.13778,1.13778,7.15324
1.13778,1.34465,4.88772
1.13778,1.55152,12.3611
1.13778,1.75838,50.4389
1.13778,1.96525,176.473
1.13778,2.17212,524.167
1.13778,2.37899,1347.16
1.13778,2.58586,3095.75
1.13778,2.79273,6523.34
1.13778,2.9996,12821.3
1.13778,3.20646,23810.7
1.13778,3.41333,42156.8
1.13778,3.6202,71687.2
1.13778,3.82707,117737
1.13778,4.03394,187588
1.13778,4.24081,291008
1.13778,4.44768,440885
1.13778,4.65455,653962
1.13778,4.86141,951708
1.13778,5.06828,1.36133e+06
1.13778,5.27515,1.91695e+06
1.13778,5.48202,2.66089e+06
1.13778,5.68889,3.64526e+06
1.13778,5.89576,4.93359e+06
1.13778,6.10263,6.60282e+06
1.13778,6.30949,8.74542e+06
1.13778,6.51636,1.14718e+07
1.13778,6.72323,1.49132e+07
1.13778,6.9301,1.92242e+07
1.13778,7.13697,2.45864e+07
1.13778,7.34384,3.12121e+07
1.13778,7.55071,3.93478e+07
1.13778,7.75758,4.9279e+07
1.13778,7.96444,6.13349e+07
1.13778,8.17131,7.58931e+07
1.13778,8.37818,9.33858e+07
1.13778,8.58505,1.14306e+08
1.13778,8.79192,1.39212e+08
1.13778,8.99879,1.68739e+08
1.13778,9.20566,2.03601e+08
1.13778,9.41253,2.44605e+08
1.13778,9.61939,2.92653e+08
1.13778,9.82626,3.48758e+08
1.13778,10.0331,4.14052e+08
1.13778,10.24,4.89794e+08
1.34465,-10.24,7.25966e+08
1.34465,-10.0331,6.18832e+08
1.34465,-9.82626,5.25795e+08
1.34465,-9.61939,4.45234e+08
1.34465,-9.41253,3.75686e+08
1.34465,-9.20566,3.15836e+08
1.34465,-8.99879,2.645e+08
1.34465,-8.79192,2.20619e+08
1.34465,-8.58505,1.83244e+08
1.34465,-8.37818,1.51532e+08
1.34465,-8.17131,1.24729e+08
1.34465,-7.96444,1.02171e+08
1.34465,-7.75758,8.32659e+07
1.34465,-7.55071,6.74959e+07
1.34465,-7.34384,5.44041e+07
1.34465,-7.13697,4.35907e+07
1.34465,-6.9301,3.47071e+07
1.34465,-6.72323,2.74502e+07
1.34465,-6.51636,2.15576e+07
1.34465,-6.30949,1.68034e+07
1.34465,-6.10263,1.29935e+07
1.34465,-5.89576,9.96238e+06
1.34465,-5.68889,7.56933e+06
1.34465,-5.48202,5.69554e+06
1.34465,-5.27515,4.24125e+06
1.34465,-5.06828,3.12319e+06
1.34465,-4.86141,2.27235e+06
1.34465,-4.65455,1.63198e+06
1.34465,-4.44768,1.15571e+06
1.34465,-4.24081,806067
1.34465,-4.03394,552970
1.34465,-3.82707,372565
1.34465,-3.6202,246121
1.34465,-3.41333,159136
1.34465,-3.20646,100503
1.34465,-2.9996,61869.4
1.34465,-2.79273,37042.1
1.34465,-2.58586,21529
1.34465,-2.37899,12125.2
1.34465,-2.17212,6619.99
1.34465,-1.96525,3513.35
1.34465,-1.75838,1827.98
1.34465,-1.55152,946.773
1.34465,-1.34465,501.135
1.34465,-1.13778,280.7
1.34465,-0.930909,172.418
1.34465,-0.72404,114.21
1.34465,-0.517172,80.7606
1.34465,-0.310303,60.9166
1.34465,-0.103434,47.8021
1.34465,0.103434,35.2953
1.34465,0.310303,22.8624
1.34465,0.517172,16.3653
1.34465,0.72404,10.5752
1.34465,0.930909,6.47919
1.34465,1.13778,4.88772
1.34465,1.34465,8.15704
1.34465,1.55152,7.99683
1.34465,1.75838,36.6604
1.34465,1.96525,139.045
1.34465,2.17212,435.725
1.34465,2.37899,1165.58
1.34465,2.58586,2755.09
1.34465,2.79273,5931.1
1.34465,2.9996,11840.4
1.34465,3.20646,22255.9
1.34465,3.41333,39788.3
1.34465,3.6202,68186
1.34465,3.82707,112690
1.34465,4.03394,180478
1.34465,4.24081,281194
1.34465,4.44768,427569
1.34465,4.65455,636177
1.34465,4.86141,928285
1.34465,5.06828,1.33087e+06
1.34465,5.27515,1.8778e+06
1.34465,5.48202,2.61109e+06
1.34465,5.68889,3.58252e+06
1.34465,5.89576,4.85525e+06
1.34465,6.10263,6.50579e+06
1.34465,6.30949,8.62616e+06
1.34465,6.51636,1.13263e+07
1.34465,6.72323,1.47367e+07
1.34465,6.9301,1.90115e+07
1.34465,7.13697,2.43316e+07
1.34465,7.34384,3.09084e+07
1.34465,7.55071,3.89877e+07
1.34465,7.75758,4.88542e+07
1.34465,7.96444,6.08358e+07
1.34465,8.17131,7.53094e+07
1.34465,8.37818,9.27059e+07
1.34465,8.58505,1.13517e+08
1.34465,8.79192,1.383e+08
1.34465,8.99879,1.67688e+08
1.34465,9.20566,2.02394e+08
1.34465,9.41253,2.43223e+08
1.34465,9.61939,2.91076e+08
1.34465,9.82626,3.46964e+08
1.34465,10.0331,4.12016e+08
1.34465,10.24,4.87489e+08
1.55152,-10.24,7.2369e+08
1.55152,-10.0331,6.16823e+08
1.55152,-9.82626,5.24025e+08
1.55152,-9.61939,4.4368e+08
1.55152,-9.41253,3.74326e+08
1.55152,-9.20566,3.14649e+08
1.55152,-8.99879,2.63467e+08
1.55152,-8.79192,2.19724e+08
1.55152,-8.58505,1.82471e+08
1.55152,-8.37818,1.50867e+08
1.55152,-8.17131,1.24159e+08
1.55152,-7.96444,1.01684e+08
1.55152,-7.75758,8.28525e+07
1.55152,-7.55071,6.71463e+07
1.55152,-7.34384,5.411e+07
1.55152,-7.13697,4.33446e+07
1.55152,-6.9301,3.45024e+07
1.55152,-6.72323,2.7281e+07
1.55152,-6.51636,2.14187e+07
1.55152,-6.30949,1.66901e+07
1.55152,-6.10263,1.29019e+07
1.55152,-5.89576,9.88895e+06
1.55152,-5.68889,7.51102e+06
1.55152,-5.48202,5.64973e+06
1.55152,-5.27515,4.20567e+06
1.55152,-5.06828,3.09593e+06
1.55152,-4.86141,2.25178e+06
1.55152,-4.65455,1.61673e+06
1.55152,-4.44768,1.14465e+06
1.55152,-4.24081,798242
1.55152,-4.03394,547615
1.55152,-3.82707,369058
1.55152,-3.6202,243969
1.55152,-3.41333,157947
1.55152,-3.20646,99978.1
1.55152,-2.9996,61778.1
1.55152,-2.79273,37220.5
1.55152,-2.58586,21852.4
1.55152,-2.37899,12517
1.55152,-2.17212,7019.44
1.55152,-1.96525,3891.86
1.55152,-1.75838,2165.7
1.55152,-1.55152,1242.87
1.55152,-1.34465,748.326
1.55152,-1.13778,487.678
1.55152,-0.930909,342.442
1.55152,-0.72404,254.804
1.55152,-0.517172,196.345
1.55152,-0.310303,152.636
1.55152,-0.103434,119.811
1.55152,0.103434,90.5703
1.55152,0.310303,63.8125
1.55152,0.517172,42.8105
1.55152,0.72404,28.146
1.55152,0.930909,18.2669
1.55152,1.13778,12.3611
1.55152,1.34465,7.99683
1.55152,1.55152,10.6021
1.55152,1.75838,28.3798
1.55152,1.96525,109.434
1.55152,2.17212,362.692
1.55152,2.37899,1008.99
1.55152,2.58586,2455.62
1.55152,2.79273,5397.78
1.55152,2.9996,10944.4
1.55152,3.20646,20822.4
1.55152,3.41333,37575.9
1.55152,3.6202,64885.1
1.55152,3.82707,107901
1.55152,4.03394,173694
1.55152,4.24081,271779
1.55152,4.44768,414741
1.55152,4.65455,618980
1.55152,4.86141,905562
1.55152,5.06828,1.30125e+06
1.55152,5.27515,1.83962e+06
1.55152,5.48202,2.56243e+06
1.55152,5.68889,3.5211e+06
1.55152,5.89576,4.77844e+06
1.55152,6.10263,6.41052e+06
1.55152,6.30949,8.50891e+06
1.55152,6.51636,1.1183e+07
1.55152,6.72323,1.45628e+07
1.55152,6.9301,1.88017e+07
1.55152,7.13697,2.40801e+07
1.55152,7.34384,3.06084e+07
1.55152,7.55071,3.86318e+07
1.55152,7.75758,4.8434e+07
1.55152,7.96444,6.03419e+07
1.55152,8.17131,7.47314e+07
1.55152,8.37818,9.20323e+07
1.55152,8.58505,1.12735e+08
1.55152,8.79192,1.37395e+08
1.55152,8.99879,1.66645e+08
1.55152,9.20566,2.01197e+08
1.55152,9.41253,2.41851e+08
1.55152,9.61939,2.8951e+08
1.55152,9.82626,3.45182e+08
1.55152,10.0331,4.09992e+08
1.55152,10.24,4.85198e+08
1.75838,-10.24,7.21431e+08
1.75838,-10.0331,6.14829e+08
1.75838,-9.82626,5.22271e+08
1.75838,-9.61939,4.4214e+08
1.75838,-9.41253,3.72979e+08
1.75838,-9.20566,3.13474e+08
1.75838,-8.99879,2.62446e+08
1.75838,-8.79192,2.18839e+08
1.75838,-8.58505,1.81707e+08
1.75838,-8.37818,1.5021e+08
1.75838,-8.17131,1.23597e+08
1.75838,-7.96444,1.01205e+08
1.75838,-7.75758,8.24457e+07
1.75838,-7.55071,6.68028e+07
1.75838,-7.34384,5.38214e+07
1.75838,-7.13697,4.31036e+07
1.75838,-6.9301,3.43023e+07
1.75838,-6.72323,2.71159e+07
1.75838,-6.51636,2.12835e+07
1.75838,-6.30949,1.65803e+07
1.75838,-6.10263,1.28134e+07
1.75838,-5.89576,9.81831e+06
1.75838,-5.68889,7.45522e+06
1.75838,-5.48202,5.60616e+06
1.75838,-5.27515,4.17211e+06
1.75838,-5.06828,3.07048e+06
1.75838,-4.86141,2.23284e+06
1.75838,-4.65455,1.60293e+06
1.75838,-4.44768,1.13488e+06
1.75838,-4.24081,791576
1.75838,-4.03394,543295
1.75838,-3.82707,366475
1.75838,-3.6202,242640
1.75838,-3.41333,157493
1.75838,-3.20646,100105
1.75838,-2.9996,62271.9
1.75838,-2.79273,37913.8
1.75838,-2.58586,22640
1.75838,-2.37899,13317
1.75838,-2.17212,7786
1.75838,-1.96525,4595.7
1.75838,-1.75838,2800.88
1.75838,-1.55152,1796.35
1.75838,-1.34465,1230.47
1.75838,-1.13778,900.66
1.75838,-0.930909,695.959
1.75838,-0.72404,555.388
1.75838,-0.517172,451.24
1.75838,-0.310303,366.946
1.75838,-0.103434,298.475
1.75838,0.103434,235.902
1.75838,0.310303,180.393
1.75838,0.517172,135.878
1.75838,0.72404,98.3924
1.75838,0.930909,69.4757
1.75838,1.13778,50.4389
1.75838,1.34465,36.6604
1.75838,1.55152,28.3798
1.75838,1.75838,38.975
1.75838,1.96525,100.518
1.75838,2.17212,314.822
1.75838,2.37899,885.93
1.75838,2.58586,2197.43
1.75838,2.79273,4925.12
1.75838,2.9996,10131.9
1.75838,3.20646,19498.9
1.75838,3.41333,35514.4
1.75838,3.6202,61780.6
1.75838,3.82707,103359
1.75838,4.03394,167220
1.75838,4.24081,262746
1.75838,4.44768,402386
1.75838,4.65455,602356
1.75838,4.86141,883533
1.75838,5.06828,1.27244e+06
1.75838,5.27515,1.80242e+06
1.75838,5.48202,2.51491e+06
1.75838,5.68889,3.46101e+06
1.75838,5.89576,4.70315e+06
1.75838,6.10263,6.31701e+06
1.75838,6.30949,8.39367e+06
1.75838,6.51636,1.1042e+07
1.75838,6.72323,1.43915e+07
1.75838,6.9301,1.85949e+07
1.75838,7.13697,2.38319e+07
1.75838,7.34384,3.03122e+07
1.75838,7.55071,3.82801e+07
1.75838,7.75758,4.80184e+07
1.75838,7.96444,5.98532e+07
1.75838,8.17131,7.41591e+07
1.75838,8.37818,9.13649e+07
1.75838,8.58505,1.1196e+08
1.75838,8.79192,1.36498e+08
1.75838,8.99879,1.65611e+08
1.75838,9.20566,2.00008e+08
1.75838,9.41253,2.4049e+08
1.75838,9.61939,2.87955e+08
1.75838,9.82626,3.43411e+08
1.75838,10.0331,4.07982e+08
1.75838,10.24,4.82921e+08
1.96525,-10.24,7.1919e+08
1.96525,-10.0331,6.12852e+08
1.96525,-9.82626,5.20532e+08
1.96525,-9.61939,4.40615e+08
1.96525,-9.41253,3.71645e+08
1.96525,-9.20566,3.12311e+08
1.96525,-8.99879,2.61436e+08
1.96525,-8.79192,2.17965e+08
1.96525,-8.58505,1.80954e+08
1.96525,-8.37818,1.49563e+08
1.96525,-8.17131,1.23043e+08
1.96525,-7.96444,1.00733e+08
1.96525,-7.75758,8.20462e+07
1.96525,-7.55071,6.64661e+07
1.96525,-7.34384,5.35391e+07
1.96525,-7.13697,4.28683e+07
1.96525,-6.9301,3.41074e+07
1.96525,-6.72323,2.69557e+07
1.96525,-6.51636,2.11527e+07
1.96525,-6.30949,1.64745e+07
1.96525,-6.10263,1.27286e+07
1.96525,-5.89576,9.751e+06
1.96525,-5.68889,7.40245e+06
1.96525,-5.48202,5.56537e+06
1.96525,-5.27515,4.14108e+06
1.96525,-5.06828,3.04733e+06
1.96525,-4.86141,2.21597e+06
1.96525,-4.65455,1.59103e+06
1.96525,-4.44768,1.12683e+06
1.96525,-4.24081,786473
1.96525,-4.03394,540396
1.96525,-3.82707,365182
1.96525,-3.6202,242483
1.96525,-3.41333,158101
1.96525,-3.20646,101202
1.96525,-2.9996,63644.1
1.96525,-2.79273,39409.3
1.96525,-2.58586,24154.1
1.96525,-2.37899,14780.2
1.96525,-2.17212,9159.84
1.96525,-1.96525,5854.56
1.96525,-1.75838,3931.61
1.96525,-1.55152,2806.64
1.96525,-1.34465,2125.84
1.96525,-1.13778,1688.06
1.96525,-0.930909,1386.99
1.96525,-0.72404,1162.12
1.96525,-0.517172,980.246
1.96525,-0.310303,825.297
1.96525,-0.103434,693.916
1.96525,0.103434,571.939
1.96525,0.310303,465.733
1.96525,0.517172,369.806
1.96525,0.72404,290.049
1.96525,0.930909,224.067
1.96525,1.13778,176.473
1.96525,1.34465,139.045
1.96525,1.55152,109.434
1.96525,1.75838,100.518
1.96525,1.96525,137.665
1.96525,2.17212,308.567
1.96525,2.37899,808.5
1.96525,2.58586,1996.1
1.96525,2.79273,4518.55
1.96525,2.9996,9404.67
1.96525,3.20646,18288.8
1.96525,3.41333,33595.9
1.96525,3.6202,58860.5
1.96525,3.82707,99058.4
1.96525,4.03394,161050
1.96525,4.24081,254095
1.96525,4.44768,390493
1.96525,4.65455,586297
1.96525,4.86141,862181
1.96525,5.06828,1.24445e+06
1.96525,5.27515,1.76617e+06
1.96525,5.48202,2.46851e+06
1.96525,5.68889,3.40223e+06
1.96525,5.89576,4.62939e+06
1.96525,6.10263,6.22525e+06
1.96525,6.30949,8.28045e+06
1.96525,6.51636,1.09034e+07
1.96525,6.72323,1.42228e+07
1.96525,6.9301,1.83911e+07
1.96525,7.13697,2.3587e+07
1.96525,7.34384,3.00197e+07
1.96525,7.55071,3.79325e+07
1.96525,7.75758,4.76074e+07
1.96525,7.96444,5.93696e+07
1.96525,8.17131,7.35926e+07
1.96525,8.37818,9.07039e+07
1.96525,8.58505,1.11191e+08
1.96525,8.79192,1.35609e+08
1.96525,8.99879,1.64585e+08
1.96525,9.20566,1.98829e+08
1.96525,9.41253,2.39138e+08
1.96525,9.61939,2.86411e+08
1.96525,9.82626,3.41652e+08
1.96525,10.0331,4.05984e+08
1.96525,10.24,4.80658e+08
2.17212,-10.24,7.16969e+08
2.17212,-10.0331,6.10895e+08
2.17212,-9.82626,5.18811e+08
2.17212,-9.61939,4.39107e+08
2.17212,-9.41253,3.70327e+08
2.17212,-9.20566,3.11163e+08
2.17212,-8.99879,2.6044e+08
2.17212,-8.79192,2.17103e+08
2.17212,-8.58505,1.80212e+08
2.17212,-8.37818,1.48926e+08
2.17212,-8.17131,1.22499e+08
2.17212,-7.96444,1.00271e+08
2.17212,-7.75758,8.16552e+07
2.17212,-7.55071,6.61371e+07
2.17212,-7.34384,5.3264e+07
2.17212,-7.13697,4.26397e+07
2.17212,-6.9301,3.39187e+07
2.17212,-6.72323,2.68011e+07
2.17212,-6.51636,2.10272e+07
2.17212,-6.30949,1.63735e+07
2.17212,-6.10263,1.26482e+07
2.17212,-5.89576,9.68783e+06
2.17212,-5.68889,7.3535e+06
2.17212,-5.48202,5.52809e+06
2.17212,-5.27515,4.11329e+06
2.17212,-5.06828,3.02716e+06
2.17212,-4.86141,2.20186e+06
2.17212,-4.65455,1.58167e+06
2.17212,-4.44768,1.12112e+06
2.17212,-4.24081,783527
2.17212,-4.03394,539486
2.17212,-3.82707,365727
2.17212,-3.6202,244019
2.17212,-3.41333,160276
2.17212,-3.20646,103745
2.17212,-2.9996,66352.1
2.17212,-2.79273,42146.2
2.17212,-2.58586,26819.1
2.17212,-2.37899,17309.1
2.17212,-2.17212,11514.4
2.17212,-1.96525,8018.86
2.17212,-1.75838,5907.14
2.17212,-1.55152,4594.53
2.17212,-1.34465,3738.22
2.17212,-1.13778,3140.12
2.17212,-0.930909,2690.96
2.17212,-0.72404,2331.68
2.17212,-0.517172,2024.08
2.17212,-0.310303,1756.36
2.17212,-0.103434,1519.3
2.17212,0.103434,1300.63
2.17212,0.310303,1102.93
2.17212,0.517172,921.055
2.17212,0.72404,765.714
2.17212,0.930909,632.167
2.17212,1.13778,524.167
2.17212,1.34465,435.725
2.17212,1.55152,362.692
2.17212,1.75838,314.822
2.17212,1.96525,308.567
2.17212,2.17212,428.936
2.17212,2.37899,847.466
2.17212,2.58586,1912.13
2.17212,2.79273,4233.23
2.17212,2.9996,8808.94
2.17212,3.20646,17229.1
2.17212,3.41333,31854.6
2.17212,3.6202,56154.7
2.17212,3.82707,95013
2.17212,4.03394,155191
2.17212,4.24081,245822
2.17212,4.44768,379066
2.17212,4.65455,570797
2.17212,4.86141,841500
2.17212,5.06828,1.21725e+06
2.17212,5.27515,1.73087e+06
2.17212,5.48202,2.42323e+06
2.17212,5.68889,3.34475e+06
2.17212,5.89576,4.55714e+06
2.17212,6.10263,6.13524e+06
2.17212,6.30949,8.16922e+06
2.17212,6.51636,1.0767e+07
2.17212,6.72323,1.40567e+07
2.17212,6.9301,1.81902e+07
2.17212,7.13697,2.33454e+07
2.17212,7.34384,2.97308e+07
2.17212,7.55071,3.75891e+07
2.17212,7.75758,4.72011e+07
2.17212,7.96444,5.88911e+07
2.17212,8.17131,7.30317e+07
2.17212,8.37818,9.00493e+07
2.17212,8.58505,1.1043e+08
2.17212,8.79192,1.34728e+08
2.17212,8.99879,1.63568e+08
2.17212,9.20566,1.97658e+08
2.17212,9.41253,2.37797e+08
2.17212,9.61939,2.84878e+08
2.17212,9.82626,3.39906e+08
2.17212,10.0331,4.04e+08
2.17212,10.24,4.78409e+08
2.37899,-10.24,7.14771e+08
2.37899,-10.0331,6.08958e+08
2.37899,-9.82626,5.17109e+08
2.37899,-9.61939,4.37616e+08
2.37899,-9.41253,3.69026e+08
2.37899,-9.20566,3.10031e+08
2.37899,-8.99879,2.59458e+08
2.37899,-8.79192,2.16255e+08
2.37899,-8.58505,1.79482e+08
2.37899,-8.37818,1.48301e+08
2.37899,-8.17131,1.21967e+08
2.37899,-7.96444,9.98193e+07
2.37899,-7.75758,8.12742e+07
2.37899,-7.55071,6.58175e+07
2.37899,-7.34384,5.29975e+07
2.37899,-7.13697,4.24191e+07
2.37899,-6.9301,3.37375e+07
2.37899,-6.72323,2.66536e+07
2.37899,-6.51636,2.09082e+07
2.37899,-6.30949,1.62786e+07
2.37899,-6.10263,1.25735e+07
2.37899,-5.89576,9.62992e+06
2.37899,-5.68889,7.30946e+06
2.37899,-5.48202,5.49538e+06
2.37899,-5.27515,4.08975e+06
2.37899,-5.06828,3.01096e+06
2.37899,-4.86141,2.19146e+06
2.37899,-4.65455,1.57576e+06
2.37899,-4.44768,1.11865e+06
2.37899,-4.24081,783601
2.37899,-4.03394,541398
2.37899,-3.82707,368910
2.37899,-3.6202,248029
2.37899,-3.41333,164768
2.37899,-3.20646,108457
2.37899,-2.9996,71097.8
2.37899,-2.79273,46788.3
2.37899,-2.58586,31269.3
2.37899,-2.37899,21511.5
2.37899,-2.17212,15443.8
2.37899,-1.96525,11663.2
2.37899,-1.75838,9263.96
2.37899,-1.55152,7678.67
2.37899,-1.34465,6564.64
2.37899,-1.13778,5730.19
2.37899,-0.930909,5055.08
2.37899,-0.72404,4486.57
2.37899,-0.517172,3990.26
2.37899,-0.310303,3542.58
2.37899,-0.103434,3136.25
2.37899,0.103434,2761.35
2.37899,0.310303,2412.03
2.37899,0.517172,2093.58
2.37899,0.72404,1810.36
2.37899,0.930909,1560.11
2.37899,1.13778,1347.16
2.37899,1.34465,1165.58
2.37899,1.55152,1008.99
2.37899,1.75838,885.93
2.37899,1.96525,808.5
2.37899,2.17212,847.466
2.37899,2.37899,1169.75
2.37899,2.58586,2091.41
2.37899,2.79273,4201.99
2.37899,2.9996,8468.64
2.37899,3.20646,16427.7
2.37899,3.41333,30390.9
2.37899,3.6202,53751
2.37899,3.82707,91308.4
2.37899,4.03394,149718
2.37899,4.24081,237998
2.37899,4.44768,368151
2.37899,4.65455,555899
2.37899,4.86141,821525
2.37899,5.06828,1.19088e+06
2.37899,5.27515,1.69653e+06
2.37899,5.48202,2.37906e+06
